,Unnamed: 0,Year,Song,Artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Popularity
9785,9785,,Walk In The Light,The American Boychoir,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9786,9786,2005.0,Steel Guitar Rag,Alvino Rey And His Orchestra,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9787,9787,2005.0,Michael A Grammar,Broadcast,0.274,https://api.spotify.com/v1/audio-analysis/5y97NLx4XGFy4x5LK8wYjr,0.372,237013,0.632,5y97NLx4XGFy4x5LK8wYjr,0.134,7,0.155,-9.535,1,0.0505,131.409,4,https://api.spotify.com/v1/tracks/5y97NLx4XGFy4x5LK8wYjr,audio_features,spotify:track:5y97NLx4XGFy4x5LK8wYjr,0.773,33
9788,9788,2002.0,The Arctic Ocean (Album Version),Sinch,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9789,9789,2004.0,Eleanor,Low Millions,0.115,https://api.spotify.com/v1/audio-analysis/0BBJthWfuC0TiJ9WTCLyvf,0.625,190600,0.772,0BBJthWfuC0TiJ9WTCLyvf,0,5,0.0899,-5.919,1,0.0314,113.042,4,https://api.spotify.com/v1/tracks/0BBJthWfuC0TiJ9WTCLyvf,audio_features,spotify:track:0BBJthWfuC0TiJ9WTCLyvf,0.554,31
9790,9790,,Bad Man Story,Beenie Man,0.147,https://api.spotify.com/v1/audio-analysis/4GxkvFH4oXZuJq9pT9Az13,0.621,180000,0.918,4GxkvFH4oXZuJq9pT9Az13,0,1,0.346,-1.809,1,0.291,126.315,5,https://api.spotify.com/v1/tracks/4GxkvFH4oXZuJq9pT9Az13,audio_features,spotify:track:4GxkvFH4oXZuJq9pT9Az13,0.793,13
9791,9791,2008.0,Chasing Windmills,Heavy D,0.176,https://api.spotify.com/v1/audio-analysis/4n85Zmz7nF4zsGDHwqfwxd,0.654,204017,0.622,4n85Zmz7nF4zsGDHwqfwxd,0,1,0.326,-10.628,1,0.275,79.998,4,https://api.spotify.com/v1/tracks/4n85Zmz7nF4zsGDHwqfwxd,audio_features,spotify:track:4n85Zmz7nF4zsGDHwqfwxd,0.73,9
9792,9792,,Child Support,DJ Nasty,0.0374,https://api.spotify.com/v1/audio-analysis/3w7fHQWYsuFuPWl5j3agSR,0.866,221796,0.733,3w7fHQWYsuFuPWl5j3agSR,0.000207,5,0.278,-6.808,0,0.161,149.951,4,https://api.spotify.com/v1/tracks/3w7fHQWYsuFuPWl5j3agSR,audio_features,spotify:track:3w7fHQWYsuFuPWl5j3agSR,0.912,2
9793,9793,,Turn It Up,Devine and emilyPLAY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9794,9794,2002.0,The Drug Suite,Stew,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9795,9795,,Job's Defiance,Don Francisco,0.757,https://api.spotify.com/v1/audio-analysis/2Ow0TQutKJMkPNsIoSRZf0,0.535,266467,0.301,2Ow0TQutKJMkPNsIoSRZf0,5.39e-05,7,0.359,-14.771,1,0.0326,97.815,4,https://api.spotify.com/v1/tracks/2Ow0TQutKJMkPNsIoSRZf0,audio_features,spotify:track:2Ow0TQutKJMkPNsIoSRZf0,0.376,4
9796,9796,1971.0,Rolo Le Baroudeur,Julien Clerc,0.682,https://api.spotify.com/v1/audio-analysis/2wjpl3AiyoypeuWqgje6hb,0.635,207533,0.645,2wjpl3AiyoypeuWqgje6hb,1.97e-06,4,0.0736,-11.337,1,0.145,97.614,4,https://api.spotify.com/v1/tracks/2wjpl3AiyoypeuWqgje6hb,audio_features,spotify:track:2wjpl3AiyoypeuWqgje6hb,0.913,4
9797,9797,,Final Solution,Blanks77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9798,9798,,(eskomolto),Pagan Wanderer Lu,0.759,https://api.spotify.com/v1/audio-analysis/3EghwWsFE3TZJ9Wo5hPBdM,0.425,131440,0.283,3EghwWsFE3TZJ9Wo5hPBdM,5.38e-06,2,0.156,-9.177,1,0.0315,94.845,4,https://api.spotify.com/v1/tracks/3EghwWsFE3TZJ9Wo5hPBdM,audio_features,spotify:track:3EghwWsFE3TZJ9Wo5hPBdM,0.422,0
9799,9799,,Linoleum (live),NOFX,0.000558,https://api.spotify.com/v1/audio-analysis/31YbjPpwXVzfPz2K00Pr36,0.386,135533,0.943,31YbjPpwXVzfPz2K00Pr36,0.00058,11,0.963,-6.405,1,0.104,95.472,4,https://api.spotify.com/v1/tracks/31YbjPpwXVzfPz2K00Pr36,audio_features,spotify:track:31YbjPpwXVzfPz2K00Pr36,0.269,24
9800,9800,2010.0,Was wollen wir noch mehr?,Die Fantastischen Vier,0.412,https://api.spotify.com/v1/audio-analysis/2LubqRNJIElw2QovuEIlSs,0.649,316547,0.686,2LubqRNJIElw2QovuEIlSs,0,10,0.254,-7.673,1,0.123,95.928,4,https://api.spotify.com/v1/tracks/2LubqRNJIElw2QovuEIlSs,audio_features,spotify:track:2LubqRNJIElw2QovuEIlSs,0.655,20
9801,9801,,Il N'Etait Pas Sentimental,Line Renaud,0.938,https://api.spotify.com/v1/audio-analysis/6liMzdeRl1ZkS7UZub0XE0,0.553,142133,0.186,6liMzdeRl1ZkS7UZub0XE0,0,4,0.123,-10.528,1,0.0419,110.012,4,https://api.spotify.com/v1/tracks/6liMzdeRl1ZkS7UZub0XE0,audio_features,spotify:track:6liMzdeRl1ZkS7UZub0XE0,0.391,0
9802,9802,2006.0,Mein Herz kann man nicht kaufen,Gall_ France,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9803,9803,,Funky Medley,Jeff Scott Soto,0.284,https://api.spotify.com/v1/audio-analysis/1U44MLE9BeWDRsY4Iq2XpG,0.352,674933,0.984,1U44MLE9BeWDRsY4Iq2XpG,1.03e-06,1,0.86,-3.34,1,0.263,118.899,4,https://api.spotify.com/v1/tracks/1U44MLE9BeWDRsY4Iq2XpG,audio_features,spotify:track:1U44MLE9BeWDRsY4Iq2XpG,0.247,17
9804,9804,,I Will Hear (Psalm 85),John Michael Talbot,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9805,9805,2006.0,It's Surprising What the Lord Can Do,The Del McCoury Band,0.469,https://api.spotify.com/v1/audio-analysis/5988J6Lm8XkeiDCbQaDNU6,0.6,172213,0.649,5988J6Lm8XkeiDCbQaDNU6,3.96e-06,11,0.0976,-7.34,1,0.0302,104.124,4,https://api.spotify.com/v1/tracks/5988J6Lm8XkeiDCbQaDNU6,audio_features,spotify:track:5988J6Lm8XkeiDCbQaDNU6,0.942,3
9806,9806,2004.0,Hoes & Discos,Non Stop DJs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9807,9807,2008.0,Harmony,Jesse Malin,0.0221,https://api.spotify.com/v1/audio-analysis/5eOASWnAM5jExDT7Vn5kON,0.562,176840,0.695,5eOASWnAM5jExDT7Vn5kON,0.000327,1,0.247,-7.05,1,0.0349,139.082,4,https://api.spotify.com/v1/tracks/5eOASWnAM5jExDT7Vn5kON,audio_features,spotify:track:5eOASWnAM5jExDT7Vn5kON,0.369,2
9808,9808,2004.0,If This Is The End,Jeff Scott Soto,0.011,https://api.spotify.com/v1/audio-analysis/5WqwKCAelGBwipxwUABAUE,0.505,281640,0.548,5WqwKCAelGBwipxwUABAUE,5.72e-06,0,0.0853,-7.719,0,0.0263,105.858,4,https://api.spotify.com/v1/tracks/5WqwKCAelGBwipxwUABAUE,audio_features,spotify:track:5WqwKCAelGBwipxwUABAUE,0.275,9
9809,9809,2005.0,Spider's Nest Blues,Memphis Jug Band,0.937,https://api.spotify.com/v1/audio-analysis/5kWwyG3jG3AvetfrjfMf6p,0.68,185400,0.287,5kWwyG3jG3AvetfrjfMf6p,0.000344,10,0.182,-13.056,0,0.0479,94.586,4,https://api.spotify.com/v1/tracks/5kWwyG3jG3AvetfrjfMf6p,audio_features,spotify:track:5kWwyG3jG3AvetfrjfMf6p,0.88,1
9810,9810,,Angel In Hell,Doug MacLeod,0.769,https://api.spotify.com/v1/audio-analysis/3ewQldgV0dCRwFBtVjsP5K,0.651,359533,0.331,3ewQldgV0dCRwFBtVjsP5K,0.00305,9,0.191,-13.073,0,0.0356,84.911,4,https://api.spotify.com/v1/tracks/3ewQldgV0dCRwFBtVjsP5K,audio_features,spotify:track:3ewQldgV0dCRwFBtVjsP5K,0.433,1
9811,9811,,Hotel,Cassidy featuring R. Kelly,0.118,https://api.spotify.com/v1/audio-analysis/4hHXhCRSnOKd6nMGaivmD0,0.68,247040,0.659,4hHXhCRSnOKd6nMGaivmD0,0,0,0.107,-6.855,1,0.211,91.259,4,https://api.spotify.com/v1/tracks/4hHXhCRSnOKd6nMGaivmD0,audio_features,spotify:track:4hHXhCRSnOKd6nMGaivmD0,0.42,59
9812,9812,1967.0,Quiet Nights Of Quiet Stars [Corcovado] [The Frank Sinatra Collection],Frank Sinatra,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9813,9813,,Tour De France Étape 3 (2009 Digital Remaster),Kraftwerk,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9814,9814,,Climax ft St. Cyr,K.A.L.I.,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9815,9815,,Èay! Que Pena,Los Chunguitos,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9816,9816,2007.0,Cannibal (Dance Mix),Reel Big Fish,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9817,9817,,Kathe Mera Kathe Nihta (2005 Digital Remaster),Dakis,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9818,9818,1999.0,Sugar Coated Sour,The Dillinger Escape Plan,0.000351,https://api.spotify.com/v1/audio-analysis/2UcpjCU2cpRx7DurSQb7U1,0.289,144013,0.971,2UcpjCU2cpRx7DurSQb7U1,0,9,0.127,-4.889,0,0.147,90.589,4,https://api.spotify.com/v1/tracks/2UcpjCU2cpRx7DurSQb7U1,audio_features,spotify:track:2UcpjCU2cpRx7DurSQb7U1,0.216,30
9819,9819,,Let's Start All Over,The Cate Brothers,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9820,9820,,In Di Car Back (Album Version),Mavado,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9821,9821,,Harald: Trinkhalleluja,Bülent Ceylan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9822,9822,,Ferrous Carbonate Mass,Kali,0.0726,https://api.spotify.com/v1/audio-analysis/4BS52Gv6Oai6rpKlztzfzu,0.741,212587,0.865,4BS52Gv6Oai6rpKlztzfzu,0.565,11,0.0832,-7.185,0,0.0591,110.955,4,https://api.spotify.com/v1/tracks/4BS52Gv6Oai6rpKlztzfzu,audio_features,spotify:track:4BS52Gv6Oai6rpKlztzfzu,0.658,0
9823,9823,2006.0,Il Y A Une Question (Live),Cali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9824,9824,2008.0,No Reply (Demo),Buzzcocks,0.00263,https://api.spotify.com/v1/audio-analysis/6xX5mDOjYeVj0wYYHQSWZb,0.316,135173,0.855,6xX5mDOjYeVj0wYYHQSWZb,0,11,0.315,-6.913,1,0.0704,177.305,4,https://api.spotify.com/v1/tracks/6xX5mDOjYeVj0wYYHQSWZb,audio_features,spotify:track:6xX5mDOjYeVj0wYYHQSWZb,0.752,8
9825,9825,2009.0,Unsafe Sextet/Gilded Hearts of Booklovers,Busdriver,0.0597,https://api.spotify.com/v1/audio-analysis/3RloDiZs5eiyewBirCrW9p,0.456,311120,0.869,3RloDiZs5eiyewBirCrW9p,0,4,0.711,-6.256,0,0.373,86.408,4,https://api.spotify.com/v1/tracks/3RloDiZs5eiyewBirCrW9p,audio_features,spotify:track:3RloDiZs5eiyewBirCrW9p,0.268,13
9826,9826,,Slipping Away,Vivian,0.00121,https://api.spotify.com/v1/audio-analysis/32UBYTr4JItNvjfXmzriCw,0.482,192440,0.948,32UBYTr4JItNvjfXmzriCw,0.000257,9,0.153,-5.069,1,0.0776,88.894,4,https://api.spotify.com/v1/tracks/32UBYTr4JItNvjfXmzriCw,audio_features,spotify:track:32UBYTr4JItNvjfXmzriCw,0.534,0
9827,9827,,Coward,Hoods,0.00187,https://api.spotify.com/v1/audio-analysis/7GVvqgknjuhvgIskw3rPQi,0.34,81613,0.991,7GVvqgknjuhvgIskw3rPQi,4.33e-05,5,0.173,-5.954,0,0.103,157.31,3,https://api.spotify.com/v1/tracks/7GVvqgknjuhvgIskw3rPQi,audio_features,spotify:track:7GVvqgknjuhvgIskw3rPQi,0.266,10
9828,9828,,All Night Worker,Dave Alvin,0.0113,https://api.spotify.com/v1/audio-analysis/5aOGMLcM3yRK1p5s0xqy2W,0.367,255933,0.726,5aOGMLcM3yRK1p5s0xqy2W,0.00809,5,0.514,-9.73,1,0.0311,177.446,4,https://api.spotify.com/v1/tracks/5aOGMLcM3yRK1p5s0xqy2W,audio_features,spotify:track:5aOGMLcM3yRK1p5s0xqy2W,0.789,3
9829,9829,,Lonely Shooting Stars,Sandy Lam,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9830,9830,1926.0,Long Lonesome Blues,Blind Lemon Jefferson,0.996,https://api.spotify.com/v1/audio-analysis/22GNSrZnQnZwufgpF9KB72,0.529,177520,0.564,22GNSrZnQnZwufgpF9KB72,0.369,3,0.372,-12.101,0,0.285,78.946,4,https://api.spotify.com/v1/tracks/22GNSrZnQnZwufgpF9KB72,audio_features,spotify:track:22GNSrZnQnZwufgpF9KB72,0.561,7
9831,9831,,Test 72,Mush,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9832,9832,,Haunt Me (Album Version),Wednesday 13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9833,9833,2002.0,Nature Boy,Quadro Nuevo,0.845,https://api.spotify.com/v1/audio-analysis/46Fs7VRLL3VZtqwh0y1aGb,0.609,133920,0.321,46Fs7VRLL3VZtqwh0y1aGb,0.0874,9,0.0741,-7.976,1,0.0474,123.053,4,https://api.spotify.com/v1/tracks/46Fs7VRLL3VZtqwh0y1aGb,audio_features,spotify:track:46Fs7VRLL3VZtqwh0y1aGb,0.381,5
9834,9834,,Intro / Stay All Night_ Stay A Little Longer,Hawkshaw Hawkins,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9835,9835,,Entre Gris Clair Et Gris Foncé (Live),Jean-Jacques Goldman,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9836,9836,2002.0,Where You Think You're Goin'?,Darryl Worley,0.265,https://api.spotify.com/v1/audio-analysis/3WN1jgkntz14WK1kSZIRQZ,0.778,223133,0.561,3WN1jgkntz14WK1kSZIRQZ,5.94e-06,4,0.207,-8.462,1,0.0329,125.049,4,https://api.spotify.com/v1/tracks/3WN1jgkntz14WK1kSZIRQZ,audio_features,spotify:track:3WN1jgkntz14WK1kSZIRQZ,0.605,9
9837,9837,,Thriller (Album),Singing Melody,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9838,9838,,At the Club,DJ X-Change featuring DJ Omega,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9839,9839,2006.0,When Horsepower Meant What It Said,Sandi Thom,0.0148,https://api.spotify.com/v1/audio-analysis/2zW8l7maYN01SDfcjeGlcR,0.715,185360,0.689,2zW8l7maYN01SDfcjeGlcR,7.13e-06,4,0.119,-6.131,1,0.0612,105.014,4,https://api.spotify.com/v1/tracks/2zW8l7maYN01SDfcjeGlcR,audio_features,spotify:track:2zW8l7maYN01SDfcjeGlcR,0.906,24
9840,9840,,Body,Dj Kali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9841,9841,,El Tirabuzón,Tito Rodriguez,0.79,https://api.spotify.com/v1/audio-analysis/1sybVDP9GE6PJRhmLQf2SB,0.64,138453,0.481,1sybVDP9GE6PJRhmLQf2SB,0,3,0.102,-9.412,1,0.0486,84.014,4,https://api.spotify.com/v1/tracks/1sybVDP9GE6PJRhmLQf2SB,audio_features,spotify:track:1sybVDP9GE6PJRhmLQf2SB,0.912,4
9842,9842,1979.0,Let Me In,The Fabulous Thunderbirds,0.679,https://api.spotify.com/v1/audio-analysis/16oHBETENnXN1AfQAsP8Sc,0.642,155467,0.686,16oHBETENnXN1AfQAsP8Sc,0.000451,0,0.249,-5.847,1,0.0484,117.991,4,https://api.spotify.com/v1/tracks/16oHBETENnXN1AfQAsP8Sc,audio_features,spotify:track:16oHBETENnXN1AfQAsP8Sc,0.843,18
9843,9843,2004.0,He Took A Cab To Neptune,Art Ensemble Of Chicago,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9844,9844,,Be Elevator,Virus,0.00281,https://api.spotify.com/v1/audio-analysis/4I1GnU7QgLlDfTqC3Y91yH,0.21,529427,0.677,4I1GnU7QgLlDfTqC3Y91yH,0.67,0,0.165,-7.146,0,0.0374,154.921,4,https://api.spotify.com/v1/tracks/4I1GnU7QgLlDfTqC3Y91yH,audio_features,spotify:track:4I1GnU7QgLlDfTqC3Y91yH,0.114,2
9845,9845,,She Hui Ge (Movie 2nd Song - Love Undercover 3),Fiona Sit,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9846,9846,,A Guy What Takes His Time En Anglais,Marlene Dietrich,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9847,9847,,Is It Clean (Ethereal - Progressive),The Gone Jackals,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9848,9848,,I Talk To The Trees,Danny Williams,0.844,https://api.spotify.com/v1/audio-analysis/4pZj0NoeUqfcNlsTvDzReT,0.186,191307,0.292,4pZj0NoeUqfcNlsTvDzReT,0,7,0.0806,-13.261,1,0.0329,178.139,4,https://api.spotify.com/v1/tracks/4pZj0NoeUqfcNlsTvDzReT,audio_features,spotify:track:4pZj0NoeUqfcNlsTvDzReT,0.243,7
9849,9849,,This is How It Goes (Timmy Trumpet Remix),Goldfish,0.0049,https://api.spotify.com/v1/audio-analysis/1sMJtxTcSa4lqR1M4VgNVQ,0.77,432147,0.797,1sMJtxTcSa4lqR1M4VgNVQ,0.705,5,0.0605,-8.74,0,0.0563,127.992,4,https://api.spotify.com/v1/tracks/1sMJtxTcSa4lqR1M4VgNVQ,audio_features,spotify:track:1sMJtxTcSa4lqR1M4VgNVQ,0.696,2
9850,9850,2002.0,Yksinäisin,Solistiyhtye Suomi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9851,9851,,New Kind Of Mambo,Big Maybelle,0.812,https://api.spotify.com/v1/audio-analysis/0csyJDJxBLtXSf8WnQwnTu,0.572,154293,0.454,0csyJDJxBLtXSf8WnQwnTu,0,1,0.332,-7.203,1,0.129,144.578,4,https://api.spotify.com/v1/tracks/0csyJDJxBLtXSf8WnQwnTu,audio_features,spotify:track:0csyJDJxBLtXSf8WnQwnTu,0.838,11
9852,9852,,So Still (Album Version),Danny Wright,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9853,9853,2004.0,Aulis Gerlander,Jope Ruonansuu,0.0788,https://api.spotify.com/v1/audio-analysis/1yAvGMQFDzABI9Ozbg4rWU,0.741,151093,0.979,1yAvGMQFDzABI9Ozbg4rWU,0,7,0.249,-4.271,1,0.122,125.074,4,https://api.spotify.com/v1/tracks/1yAvGMQFDzABI9Ozbg4rWU,audio_features,spotify:track:1yAvGMQFDzABI9Ozbg4rWU,0.919,4
9854,9854,,Amor De Lejos,Lara & Reyes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9855,9855,,Now Is A Needy Time,David Evans,0.5,https://api.spotify.com/v1/audio-analysis/3ZnYpXUvStk2RV6JpiVrln,0.602,239160,0.539,3ZnYpXUvStk2RV6JpiVrln,0,6,0.342,-8.366,1,0.0273,133.433,4,https://api.spotify.com/v1/tracks/3ZnYpXUvStk2RV6JpiVrln,audio_features,spotify:track:3ZnYpXUvStk2RV6JpiVrln,0.731,0
9856,9856,2003.0,Les Psys,Les Malpolis,0.43,https://api.spotify.com/v1/audio-analysis/1jjmPI7kvQniQZXtd5CLYi,0.683,159080,0.535,1jjmPI7kvQniQZXtd5CLYi,0,5,0.0867,-7.033,0,0.265,84.076,4,https://api.spotify.com/v1/tracks/1jjmPI7kvQniQZXtd5CLYi,audio_features,spotify:track:1jjmPI7kvQniQZXtd5CLYi,0.868,2
9857,9857,2001.0,I'm Alive (BT & Sasha Mix),Seal,0.00447,https://api.spotify.com/v1/audio-analysis/6q9Ntc7MGSLscN9o4bqRLJ,0.66,828067,0.787,6q9Ntc7MGSLscN9o4bqRLJ,0.063,2,0.35,-6.602,1,0.0342,128.494,4,https://api.spotify.com/v1/tracks/6q9Ntc7MGSLscN9o4bqRLJ,audio_features,spotify:track:6q9Ntc7MGSLscN9o4bqRLJ,0.327,15
9858,9858,,Peaches (Fear of Theydon remix),Dub Pistols feat. Rodney P & Terry Hall,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9859,9859,2007.0,Thrill Pistol,Tigertailz,4.71e-05,https://api.spotify.com/v1/audio-analysis/5Rkan7Hyf8fJSb3aOPiSAC,0.525,309187,0.865,5Rkan7Hyf8fJSb3aOPiSAC,0.000474,2,0.123,-6.527,1,0.0459,133.962,4,https://api.spotify.com/v1/tracks/5Rkan7Hyf8fJSb3aOPiSAC,audio_features,spotify:track:5Rkan7Hyf8fJSb3aOPiSAC,0.528,0
9860,9860,,Walking Miracle,Vanessa Bell Armstrong,0.0543,https://api.spotify.com/v1/audio-analysis/66Sl4LlQXEcXLIkSMbiEkD,0.561,224600,0.692,66Sl4LlQXEcXLIkSMbiEkD,0,8,0.131,-6.08,1,0.0713,121.894,4,https://api.spotify.com/v1/tracks/66Sl4LlQXEcXLIkSMbiEkD,audio_features,spotify:track:66Sl4LlQXEcXLIkSMbiEkD,0.546,13
9861,9861,,Je me sens bien pasta fagioli,Chatelaine,0.43,https://api.spotify.com/v1/audio-analysis/2Q2OuWKbmcSlNPRRyLbWA9,0.596,153280,0.909,2Q2OuWKbmcSlNPRRyLbWA9,0,0,0.465,-8.203,1,0.304,134.538,4,https://api.spotify.com/v1/tracks/2Q2OuWKbmcSlNPRRyLbWA9,audio_features,spotify:track:2Q2OuWKbmcSlNPRRyLbWA9,0.808,0
9862,9862,2007.0,Dieter's Theme,Klaus Badelt,0.897,https://api.spotify.com/v1/audio-analysis/1ft6eFHKWYFr21FyhL0Oka,0.0812,203151,0.236,1ft6eFHKWYFr21FyhL0Oka,0.492,5,0.11,-11.705,1,0.0353,79.476,5,https://api.spotify.com/v1/tracks/1ft6eFHKWYFr21FyhL0Oka,audio_features,spotify:track:1ft6eFHKWYFr21FyhL0Oka,0.0394,29
9863,9863,,Army Of Me (Album Version),Chimaira,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9864,9864,1987.0,I Know You Got Soul,Eric B. & Rakim,0.0539,https://api.spotify.com/v1/audio-analysis/5D2lp16FQ0VIfLGRDn5jcG,0.897,284467,0.848,5D2lp16FQ0VIfLGRDn5jcG,0.000165,6,0.299,-8.66,0,0.262,104.076,4,https://api.spotify.com/v1/tracks/5D2lp16FQ0VIfLGRDn5jcG,audio_features,spotify:track:5D2lp16FQ0VIfLGRDn5jcG,0.755,46
9865,9865,,I'm Against It/Horse Feathers,The Marx Brothers,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9866,9866,,Boogaloo Wow,Mongo Santamaria,0.707,https://api.spotify.com/v1/audio-analysis/2dsVCVvR91VpxIMw0qaZWL,0.701,227973,0.552,2dsVCVvR91VpxIMw0qaZWL,0.000118,2,0.312,-8.459,1,0.0332,119.081,4,https://api.spotify.com/v1/tracks/2dsVCVvR91VpxIMw0qaZWL,audio_features,spotify:track:2dsVCVvR91VpxIMw0qaZWL,0.81,3
9867,9867,,Einleitung,Kurt Tepperwein,0.818,https://api.spotify.com/v1/audio-analysis/6GsJojTjFtoFK9ZT4OeASH,0.711,574373,0.358,6GsJojTjFtoFK9ZT4OeASH,0,2,0.0989,-21.904,1,0.942,127.818,5,https://api.spotify.com/v1/tracks/6GsJojTjFtoFK9ZT4OeASH,audio_features,spotify:track:6GsJojTjFtoFK9ZT4OeASH,0.228,0
9868,9868,,Falling Down [Live Acoustic],Muse,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
